velocity_mean,velocity_std,velocity_max,acceleration_mean,acceleration_std,curvature_mean,curvature_std,dwell_time_mean,dwell_time_max,direction_changes,regression_count,path_efficiency,label
96.8812000322884,28.827363010124603,232.81572464154502,8.507498963186821,0.5092313687620038,0.22791364948673312,0.06963165752249026,468.4974156819508,665.1143431768517,7,6,0.4768292498387791,REGRESSION
113.02571723328509,52.189321316067165,302.56370512258206,6.583252419960711,8.631258535951522,0.24274407900664394,0.036539184000051475,493.9302806819085,703.9624600255094,5,6,0.23514167812668335,REGRESSION
108.22373692095418,57.60464628467069,234.73356788631983,15.187452707816037,4.19776636385412,0.1279003502817312,0.06418560998228995,327.3065862656521,560.8341716962533,9,9,0.639707135227623,REGRESSION
228.70109559156975,26.98902801659624,328.0930402609598,7.780600657255874,6.306343453943461,0.03459234122567753,0.007698617562419121,125.77680703597878,228.67199926502474,1,0,0.7681642913472556,FLUENT
343.57503173183125,121.12499874961038,810.8432706601875,36.27683700268257,6.158290836992645,0.2696200756130278,0.1532923590098738,44.30125692780433,159.83377060143812,24,1,0.08014270172154592,DISTRACTION
114.64543243668626,44.0670368394829,254.49878682406492,10.066782136505143,2.137412477822373,0.08987439795145596,0.07445639873755822,206.85824411609292,419.90309841894896,5,2,0.49584746902543003,REGRESSION
97.44530550707223,43.386012463207344,188.03902764490792,9.94635992498641,4.800568516340077,0.1687154533094928,0.07676002245423041,185.95750195469566,451.26243759298274,7,6,0.6292095577552682,REGRESSION
482.02546466164824,114.912720768636,641.2378037612166,24.360638919811368,15.269361891686875,0.21059014669875187,0.12603654536858802,71.02937389012156,206.0977589658387,34,1,0.05416247874001549,DISTRACTION
215.03513793466004,20.088761762556636,306.0529885580737,5.606677623775894,3.8658725585632947,0.03678211326027635,0.023717360280120475,152.35292232596132,227.90335965996417,3,0,0.8798569985342123,FLUENT
406.9557042491402,79.86660802063707,752.4129376106057,37.336041446389544,17.84719851050189,0.17805911957588982,0.1311581992227905,50.33112010732955,117.56398759082686,28,1,0.017037773864420007,DISTRACTION
596.3336521979904,129.5403447800254,943.6199303184977,18.975100620532046,8.548499116098702,0.25148849365163584,0.17720616751997947,30.564881543770777,215.74954741846724,30,0,0.41671184749070406,DISTRACTION
168.47264126515438,19.72252090090575,273.1569359158848,9.651501478442231,1.5024689388918135,0.06968644796953168,0.01786011155774491,118.51608871042701,212.01247855375908,1,1,0.7732053071580459,FLUENT
189.1630942125688,20.97992740299564,290.91024271777405,2.8075606231737407,3.367937613955403,0.025149983261612257,0.01055091277314933,139.37392924811135,199.06066463051485,5,1,0.9172148166045795,FLUENT
111.3840318267641,44.699388998158724,286.194901700933,3.542622832421804,8.819488754361128,0.14764180828444576,0.11999568456471102,444.5430818604376,636.326105587079,14,5,0.1570345269330571,REGRESSION
569.6940792258666,112.99974412940466,1058.4212160089262,15.64118529167952,11.791439571435141,0.40593739834582876,0.10668186803166131,61.00144947257542,111.54604492331441,24,0,0.06033421640309829,DISTRACTION
204.95075787316134,20.881655033872992,272.47901616046454,4.344023428244704,4.767038524788433,0.06749693654239314,0.018561357261085803,169.77988179343703,287.97737915161696,2,0,0.6356058370355603,FLUENT
129.12892809736303,49.46769546006934,179.20574463659148,14.302727588901172,8.106612941767837,0.19780645206466285,0.04937354894025472,412.971923991723,658.0757362133112,6,4,0.41096760271590843,REGRESSION
235.79311019996805,7.738528232610127,313.2212967380274,7.917331993754031,4.309181121704415,0.05726008569612154,0.0027892247903953046,109.24789273461334,164.74789496141233,3,1,0.9304134413407191,FLUENT
333.9433327433748,157.36736039435596,663.9490564749931,29.358180441225514,18.780157336206635,0.27670285718796456,0.11786468086080142,5.0,68.1812880402124,20,0,0.1905573879980246,DISTRACTION
367.07464517813264,144.50911501240765,771.4436890326206,30.514638957726994,22.302103067766552,0.3324010774877053,0.13689269898276576,58.54669811726468,192.28113933575946,22,0,0.058770988366547976,DISTRACTION
162.4665927084409,10.06799015240702,246.140484527344,8.947299524846478,0.37033942959267696,0.06512703138574763,0.005869756546582226,157.4008420958876,194.00328835507042,1,2,0.6814530841718888,FLUENT
198.22404276774193,3.861289615020709,241.5775242680591,7.441942580593223,3.19292617560745,0.04548687238575497,0.033890243629627614,139.11974049069218,251.4457413451305,1,0,0.8535925781786785,FLUENT
195.5848505645469,18.978990570796118,291.89993098746595,8.618257662199273,3.018524534978575,0.05640014053855949,0.029968162895388208,120.00343931311079,215.75520878033313,2,1,0.653475788300978,FLUENT
439.9477888836219,102.83506288855445,679.4212598780882,7.542388776734342,22.731443442912838,0.26416383265695204,0.1738926114915963,16.808869334427932,118.66285420317143,29,1,0.01463902150008594,DISTRACTION
